;meta[language=en]
; id      |key(hex)|key(str)| text
   1086993|00000000||Geralt never claimed to be an expert in epistolography, but experience had taught him one of its secrets: dead men carry interesting letters. That's why he decided to sit down and study closely a certain corpse-borne missive he happened across during his travels.
   1078473|00000000||Find the looters' valuables using your Witcher Senses.
   1086994|00000000||Read the letter you found.
   1078470|00000000||The Things Men Do For Coin…
    466292|c02c3cd2||Guard
    350496|43078142||Warrior
    302053|67827706||Temple Guard
   1008713|00000000||Good day!
   1008707|00000000||Regards.
   1008705|00000000||A diabolist.
   1008703|00000000||Just you wait.
   1062219|00000000||Geralt did not meet Anna Strenger, the Bloody Baron's wife, when he visited Crow's Perch. Some time before his arrival this woman had disappeared in unexplained circumstances along with her daughter, Tamara.<br><br>Geralt did, however, receive a detailed description of the missing woman. Anna was a comely forty-something woman with green eyes and hair dark as raven wings which she kept tied in a tight bun behind her head.<br>
   1062220|00000000||Geralt discovered that Anna's marital life had not been working out as well as she might have hoped. She had recently been pregnant, but lost her child for unknown reasons shortly before her disappearance.<br>
   1062221|00000000||When Geralt pushed the baron about the matter, the ugly truth finally came out. Desperate and miserable, Anna had fled, taking Tamara with her, after her drunken husband beat her badly.<br><br>The baron was convinced Anna had miscarried because of his actions, but Geralt was not so certain about this - he couldn't stop thinking about the strange talisman meant to ward off evil power Anna had received from the pellar.<br>
   1062222|00000000||During their heart-to-heart the baron gave Geralt a somewhat clearer image of the Strengers' married life. While her husband was off leading military campaigns, Anna would seek comfort in the arms of a childhood friend.<br><br>Once the baron discovered the truth, he fell into an indescribable fury and killed Anna's lover, something which, predictably enough, further deepened the chasm separating the couple.<br>
   1062235|00000000||During his search for Anna Geralt discovered, to his great astonishment, that she and the gray-haired old woman in the swamp were one and the same person. The marks on her hands seemed to be symbols of some mysterious pact she had made with the Crones.<br>
   1062236|00000000||The situation grew even more entangled when Geralt discovered that, after fleeing Crow's Perch, Anna had been taken captive by some gigantic beast who carried her off into the darkness. As If that weren't horror enough, eyewitness testimony claimed her hands had burned with strange, glowing symbols shortly before this.<br><br>Perhaps this was precisely what the talisman Anna had received from the pellar had been meant to guard against?<br>
   1062245|00000000||Tamara only deepened Geralt's sad understanding of her mother's situation. The women had decided to flee together because they had had enough of the baron's drunken rages and beatings. Anna hated her husband so much that she was ready to do anything in order to be free of the man - and the child he had put inside her.<br>
   1062246|00000000||Geralt put the facts together and realized the old woman in the swamps was, in fact, Anna, the baron's missing wife. He also learned that the signs on her hands were symbols of the pact she had made with the Crones in order to get rid of her unwanted child.<br>
   1062249|00000000||Anna was found in the end, but the events she had witnessed and took part in had left such a deep mark on her body and mind that she would never again be the same. Her mind had quite simply cracked under the weight of it all, dropping her into an abyss of horror and despair.<br>
   1062250|00000000||Though Anna was found in the end, she was no longer herself, for a terrible curse had transformed her into a monster. The witcher had a good idea who had prepared this fate for her.<br>
   1062251|00000000||Geralt's suspicions were confirmed shortly thereafter. The curse afflicting the unfortunate woman was indeed the Crones' doing. Anna had turned to the ghastly sisters because she did not wish to give birth to the baron's child.<br><br>The Crones granted her wish in their own, twisted way: with a curse which made the fetus inside her wither on the vine, taking Anna's life energy with it. In despair she turned to the pellar, who made her a talisman to hamper the evil magic's influence. Anna had lost this during her fight with the baron and was thus rendered defenseless against the Crones' magic.<br><br>After that, the worst was free to happen - the markings on her palms began to burn and a fiend dragged her to the heart of Crookback Bog, where she paid back her debt as the Crones' slave.<br>
   1062252|00000000||Geralt snapped the evil spell afflicting Anna, restoring her true form. Yet the Crones had a included one last nasty pinch of vengeance in their vile brew that caused Anna to die as soon as she regained her freedom.<br><br>Anna's loved ones had time only for a brief farewell before she parted.<br>
   1062355|00000000||Geralt snapped the evil spell afflicting Anna, restoring her true form. Yet the Crones had a included one last nasty pinch of vengeance in their vile brew that caused Anna to die as soon as she regained her freedom.<br><br>Tamara and the baron had time only for a brief farewell before she parted.<br>
   1062356|00000000||Despite the witcher's best efforts, he did not succeed in lifting Anna's curse. To the despair and horror of all who witnessed it, Anna Strenger died a horrible death, incinerated by the Crones' last act of vengeance.
   1062218|00000000||Anna Strenger
   1076563|00000000||Character - Mutagens
   1076564|00000000||Activate mutagens by placing them in the diamond-shaped slots. Next to each slot is a set of square Ability slots.<br><br>Activated mutagens grant special bonuses to your character statistics. Different types (colors) of mutagens grant different kinds of bonuses.<br><br>Each Ability placed in a slot near a mutagen of the same color increases that mutagen's bonus by 100%. So if all three Abilities in a set of slots match their nearby mutagen's color, the mutagen's bonus will be increased by 300%.<br><br>Abilities whose color does not match their nearby mutagen have no effect on the mutagen's bonus -- they neither increase nor decrease it.
   1043074|00000000||*Cough* So 'twas you killed the hym? *Cough* The one Cerys tracked down at Udalryk's?
   1043086|00000000||Ye did good, findin' who was guilty of the massacre. Shame on Lady Bran! Shame!
    537454|00000000||Ehh.
    395595|00000000||Akh akh akh akh…
    395587|00000000||Akh akh.
    395591|00000000||Who's that?
    395593|00000000||Huh?
    395589|00000000||What?
    395597|00000000||By the gods!
    395601|00000000||Gods!
    395599|00000000||Goddess, save me!
    537450|00000000||*Cough cough* Think I've caught a chill.
    540233|00000000||Stead o' watchin' the flock, he'd whittle. Was finishin' a flute when the wolves came.
    540235|00000000||Holy Bosom of Freya!
    540517|00000000||Here's how I see it - we join Holger, on some raids, then build a tavern with the loot! You in?
    540518|00000000||What now?
    537452|00000000||Gods bless the bravest!
    537456|00000000||Ouch!
    537458|00000000||*Cough cough cough* Let me die in battle, Freya.
    472643|062190b2||Lessy
    538259|00000000||Maybe this is all about Lara for you.
    538261|00000000||So maybe you're hoping to gain control of Lara herself? After all these years?
    538262|00000000||Lara is dead. My only hope is that Ciri will fulfill her calling and survive.
    538348|00000000||I believe you.
    538351|00000000||I believe you.
    538353|00000000||I know. You'd never let me within five hundred yards of Ciri otherwise.
    538355|00000000||Ran into someone at your lab.
    538372|00000000||Did you, now?
    538374|00000000||Mhm. A she-elf. Claimed you hate Ciri. So how's that fit you trying to protect her, whatever the cost?
    538376|00000000||Not at all.
    566019|00000000||You don't really expect me to confess my feelings to you, do you?
    538260|00000000||Ran into someone at your lab.
   1073980|00000000||Went by your laboratory.
    530545|00000000||Went by your laboratory.
    530546|00000000||I trust you did not make a mess.
    538001|00000000||Didn't mention you were the Aen Elle elves' chief source of knowledge about Ciri's abilities.
    538002|00000000||I didn't mention many things. Fortunately, they're no longer important.
    538119|00000000||Your experiments with the gene, Elder Blood - that's not important?
    538122|00000000||I pursued those studies to protect Ciri. To protect Lara Dorren's blood, in whomever's veins it courses.
   1075192|00000000||Dialogue - Ending Conversations
   1075193|00000000||Dialogue options marked <<ICO_DialogEnd>> will end the conversation.
   1077642|00000000||Combat
   1077643|00000000||Wait for Vesemir to attack.
   1077606|00000000||<i>Folk say water hags are drowners' wives. If that be true, 'tain't no wonder why they're such ornery bitches.</i><br>– Shemhel of Dregsdon<br><br>Some tales mention water hags and swamp bints masquerading as lost old women to lure travelers back to the rickety shacks they build in the wetlands. In truth, only a blind man, or a sighted man blinded with drink, could mistake the rank sludge and rotting carrion of a water hag's den for a cozy cottage, and the hideous hag herself for an innocent grandmother. Their wrinkled, wart-covered bodies stand nearly two yards tall, colored a pinkish-green and stinking of muck and fish. Bony growths two spans long stick out from their backs, with hair like a tangle of seaweed and claws that would make a werewolf proud completing the picture.<br>
   1077607|00000000||Like drowners, with whom they often share hunting grounds, water hags and swamp bints dwell near shallow streams, rivers and wetlands. Though bulky, they are excellent swimmers. They can even swim through thick mud with astonishing agility, surfacing beside their victims to attack them with their sickle-shaped claws. They are also able to form this mud into balls, which they toss to temporarily blind opponents.<br><br>Water hags are particularly active and dangerous during rainstorms, conditions which furthermore hinder the use of the Igni Sign, usually the most effective weapon against all moisture-loving creatures.
   1077484|00000000||Water hags
    432590|d184d9f7||Wraith
   1073365|00000000||Climbing
   1073366|00000000||Tilt <<PAD_LSUp>> and press <<Jump>> to climb over obstacles.
   1000223|060363c3||Yagna
    532416|7fbe6f3e||Rich Townswoman
    580018|d00dc371||Dockhand
    470231|0d2919bb||Old Woman
   1054248|00000000||While in the passageways underneath Novigrad (I've been there as well, and don't recommend them as tourist destinations - if the stench doesn't get you, the monsters will) Geralt met a scholar who was excavating in search of traces of long-lost cultures. The professor asked Geralt for help removing the lid from a certain ancient sarcophagus.<br>
   1054251|00000000||Geralt decided to promote the advancement of knowledge and help the scholar open the sarcophagus. Instead of the expected withered skeleton, inside lay a fully fleshy vampire. He was not hostile at first and merely asked for a bit of peace and quiet while he finished his rest. The scholar, however, had no intention of respecting this wish. Geralt could not stop him and... the vampire lost his temper and attacked Geralt and the bothersome professor. Whether he wanted to or not, Geralt now had to end its life.
   1011726|00000000||Return to Professor Vairmont if you want to help him with the sarcophagus.
   1011729|00000000||Kill the vampire.
   1011723|00000000||A Tome Entombed
    550645|317d6e70||Woman
    171010|c51bb659||Pirate
    577978|fcd21ea9||Halfling
   1087241|00000000||World Map
   1087242|00000000||Use <<PAD_LS_LeftRight>> to select <font color="#CD7D03">World Map</font> and press <<GUI_Select>>
    424566|00000000||Cold.
    424564|00000000||Eat.
   1036991|00000000||Blaa-ahh!
   1036993|00000000||Eats I your headie.
   1036989|00000000||Crush.
   1036995|00000000||Youuuu!
   1055658|22a35b33||Rat
   1037057|00000000||For Hemdall!
   1037055|00000000||Heymaey!
   1037059|00000000||Yes?
   1037061|00000000||Calm yourself.
   1049076|00000000||Life, like art, abounds in tragedy, and sadly the ending of Keira Metz's story added to its cornucopia of woe. With the notes on the plague she took from Mouse Tower in hand, she presented herself to King Radovid. She was counting on obtaining a royal amnesty in return for the possibility the plague could be turned into a weapon to wield against Radovid's enemies. But she forgot one important detail - never deal with a devil, and especially not a devil backed by armies and with a fierce hatred of sorceresses. <br><br>Radovid laughed in her face, arrested Keira and had her impaled on a pike. She died in hideous agony, screaming curses against Radovid and his kingdom that echoed through the streets of Novigrad. <br><br>When Geralt returned to town, Triss asked him to help retrieve her body and give it a proper burial.<br>
   1049077|00000000||Geralt did as Triss asked, and after a bit of trouble with some guardsmen he was granted permission to retrieve Keira's body. It was a sad evening for everyone who had known the once-bright and vivacious sorceress, but Triss and Geralt were glad they had at least been able to give their respects in this small way.
   1048542|00000000||Meet Triss on the main square at midnight.
   1048543|00000000||Get rid of the guards.
   1048544|00000000||Retrieve Keira's body.
   1049075|00000000||A Final Kindness
   1055244|b45443e2||Wealthy Townswoman
    557310|00000000||My neighbor wench sold amulets to ward off the rheum. Sold many.
    557312|00000000||But then they burned her at the stake.
    557318|00000000||Any needs, master?
    557340|00000000||The thinking customer will see right away I've got the best deals this side of the Pontar.
    557314|00000000||Why buy tomorrow what you can buy today?
    557316|00000000||Hullo, fellow, well met!
    557320|00000000||Beg your pardon!
    557322|00000000||Master… what're you planning with that sword?
    557323|00000000||Don't hurt me…
    557325|00000000||Pick and choose while I've the inclination…
    557327|00000000||Once I close this shambles down, you won't see me till next week!
    557338|00000000||Come on, good folk. come quickly! I haven't enough for everyone!
   1085128|00000000||Sprinting
   1085129|00000000||Hold <<Sprint>> while running to sprint.
   1009530|00000000||Achoo!
   1009528|00000000||Hey there!
   1009522|00000000||Heh, heh, heh, huu…
   1009526|00000000||Stinkin' day.
   1009524|00000000||Pffft. Touch wood!
   1009512|00000000||Are you mad?
   1009510|00000000||Away with you!
   1019184|00000000||Hey there!
    563867|00000000||Uh?
    563869|00000000||Oooooh.
    563871|00000000||Ehhhhhh.
    171353|39b3095b||Redanian Soldier
   1047830|069826f1||Rock Troll
   1077597|00000000||<i>If night ever catches you in the swamps, stay put and wait for dawn, even if it means standing waist-deep in water with leeches crawling down your trousers. Most important of all, if you see a light in the fog, never, and I mean never, go towards it.</i><br>– Johannes Strudd, guide<br><br>Fog is the traveler's foe. In the forest, it can make one lose one's way , at sea, it can send one sailing into the rocks. Yet such dangers are nothing compared to the monsters known as foglets which sometimes lurk within it. These creatures have powerful arms and claws like Zerrikanian kinjals, yet what makes them truly dangerous is their mastery of deception, beguilement and disorientation. Many times they need not attack at all, instead simply driving their prey to madness or into boggy marshlands, after which they wait patiently for it to drown in the muddy waters.
   1077596|00000000||Foglets may appear wherever thick fog can arise: swamplands, mountain passes or the shores of rivers and lakes.  If no fog is forthcoming, they create or summon it themselves. Quickly thickening air undisturbed by the wind infallibly signals a foglet is present - and preparing an attack. <br><br>Thick clouds of mist not only allow foglets to remain unseen, but also serve as their weapons. By manipulating fog they can separate travelers from each other, hide trails and deafen noise. Like ghastly glowworms, their bodies emit a pale light they use to lure those lost in the fog towards the ravines, swamps or caves in which they make their lairs. <br><br>Even if a traveler spies his pursuer and manages to attack, the foglet can disappear into thin air before the blade hits its target. Some foglets are additionally said to possess an ability to create complicated illusions rivaling that of human mages. Whether that is true or merely one of the dark legends men tell about these mysterious monsters remains uncertain.<br><br>When fighting foglets, a witcher must remain calm and keep his wits about him no matter what. Since foglets can take on immaterial form, a slight shimmer of air or a rustle in the grass might be the only clues a witcher has to their location. Casting the Aard Sign at these beings will cause them to become tangible, giving purchase to blades and other weapons.
   1077481|00000000||Foglets
    166469|d6a00ba0||Peasant
   1043714|ca37d28d||Silvan
   1060713|00000000||While in Skellige Geralt finally had the chance to meet Cerys an Craite, the younger of Crach's two children. Known as Sparrowhawk to her friends, she was as fierce and swift as this name would indicate.<br><br>Cerys was an islander through and through and the spitting image of her father, having inherited all his courage, resolve and stubbornness. Dauntlessly she sought to prove at every turn that there was no task she could not fulfill as well as - or better than - any man in the islands, including her older brother Hjalmar.<br>
   1060714|00000000||Though Cerys' decision to stake a claim to Skellige's throne came as a shock to everyone else, she had thought it over quite thoroughly beforehand. Striving as always to outdo her brother, she intended to perform a great deed that would earn her widespread recognition and respect.<br><br>That is why she had sailed to Spikeroog to free Jarl Udalryk from the strange affliction that seemed to curse him.<br>
   1060715|00000000||Cerys did what she set out to do - with the witcher's help she freed clan Brokvar's leader from the wraith that had tormented him for years.<br>
   1060716|00000000||Cerys accepted her defeat in her race for the crown against her brother Hjalmar with dignity. She also made it clear beyond all doubt that the new leader of Skellige had her full support.<br>
   1060717|00000000||Once again Sparrowhawk gave proof of her cunning, this time by unmasking Birna's plot and cleansing the shame from her clan's name after the infamous "bloody banquet" at Kaer Trolde.<br>
   1060718|00000000||All these feats convinced the Skelligers that Cerys was fit to be queen. Though it was clear it would take some time before the young ruler could step entirely out of her father and brother's shadow, the greater part of the islanders were pleased and proud with their choice of ruler.<br>
   1060719|00000000||Sadly Crach's daughter died alongside her brother during a failed attack on the Nilfgaardian fleet. The inhabitants of Skellige long mourned the brave Sparrowhawk's premature death.
   1060712|00000000||Cerys an Craite
   1053176|00000000||On a small beach on the shores of Undvik Geralt came across a man chained to the rocks, the tide threatening to engulf him. The man begged for mercy, swearing he had been framed for murder and unjustly punished.<br>
   1053190|00000000||In the village near the site of the man's punishment a group was preparing to bury the person the chained man had supposedly killed. Geralt's attention was drawn by a sobbing girl. He talked to her and learned the child blamed herself for her brother's death. When pressed for the reason why, she explained that her false accusations had caused her brother to fly into a rage and kill her uncle. In Skellige, there was only one punishment for killing a family member in cold blood: a slow death by the sea's embrace...<br>
   1053177|00000000||Geralt was convinced by the accused man's testimony and freed him from his chains.
   1053178|00000000||Geralt did not believe the chained man's testimony and left him chained to the rocks, to meet his end at the mercy of the waves and the beasts of the sea.
   1028149|00000000||Help the prisoner.
   1028148|00000000||Crime and Punishment
    345927|2caaea83||Johnny
    594652|00000000||Akh akh.
    594654|00000000||Akh! Akh akh akh…
    594656|00000000||Akh akh akh…
   1014771|00000000||Hats off.
   1014769|00000000||Do you see what I do?
   1014767|00000000||Don't touch me.
    529360|acc72fe8||Ginter de Lavirac
   1077684|00000000||Monster Nests
   1077685|00000000||To destroy a monster nest, you need a <font color="#CD7D03">Grapeshot</font>, <font color="#CD7D03">Samum</font> or <font color="#CD7D03">Dancing Star</font> bomb.<br><br>Face the nest and press <<Use>> to blow it up.
   1062076|00000000||After Geralt and Triss raided their outpost and killed Menge, the witch hunters decided to exact revenge on mages and freaks of all kinds. The city swarmed with armed units searching for anyone with slightly pointy ears or a whiff of the occult about them.<br>
   1056118|00000000||Track the smell of blood and sewer muck using your Witcher Senses.
   1062075|00000000||Follow the missing man's trail using your Witcher Senses.
   1078008|00000000||Kill the bandits.
   1056121|00000000||Enter the woman's home and get rid of the danger.
   1056122|00000000||Defeat the guards.
   1056123|00000000||Find the other partners mentioned in the note and look for keys.
   1056152|00000000||Find the safe the three keys go to.
   1056172|00000000||Use the three keys to open the safe.
   1092042|00000000||Find the other partners mentioned in the note and look for keys.
   1056117|00000000||Novigrad, Closed City
    332382|00365006||Bandit
    343485|c25a166e||Anabelle
   1064533|00000000||While traveling the downtrodden lands of Velen and the former Temerian border regions, Geralt found clues about the location of a set of diagrams for crafting the legendary equipment once worn by the Viper School of witchers. Motivated by curiosity and the prospect of acquiring these priceless objects, he decided to pursue this lead.<br>
   1064535|00000000||After a short investigation Geralt managed to acquire diagrams for every element of the Viper School's famous equipment. He also learned the tragic story of Kolgrim, a fellow witcher who died while trying to escape after being unjustly incarcerated for kidnapping a beekeeper's son.
   1064540|00000000||Find Kolgrim's remains.
   1064541|00000000||Search the castle ruins.
   1077553|00000000||Read the report.
   1078910|00000000||Read Kolgrim's letter.
   1078911|00000000||Find diagrams for all the elements of Viper School gear.
   1064512|00000000||Scavenger Hunt: Viper School Gear
    171335|b6802260||Cockatrice
    563840|00000000||Achoo!
    563842|00000000||Ah ah ah… chooo!
    563844|00000000||Aaah aaaah aaaaaah.
    481366|00000000||Legend claims the warriors of Spikeroog had tested their mettle in the arena found near the cliffs on the northwestern edge of the isle for centuries. Sadly, an unfortunate recent event had led to the arena being haunted by the ghost of a defeated warrior. Geralt agreed to send the wraith off into the afterlife for good.<br>
   1051261|00000000||The warriors held up their end of the bargain and paid Geralt his due.
   1051262|00000000||Defeating Ulle the Unlucky demanded a fair deal of clever thinking, but Geralt managed just fine. The grateful arena owners promised him a significant prize as soon as fights resumed.<br>
   1075390|00000000||Skelligers love simple entertainments: drinking, singing and beating each other black and blue. These past times require access to public facilities such as inns and arenas. Geralt found such an arena, but instead of Skelligers spilling blood, within it there was only a ghost. A phantom was haunting the place and stifling access to this most cherished form of pleasure. It needed getting rid of.<br>
    481367|00000000||Find a way to send Ulle on to the afterlife.
    481368|00000000||Return to the warriors.
    481385|00000000||Return to the Spikeroog arena later to collect your percent of the takings.
   1075389|00000000||Talk with the villagers about the problem at the arena.
    481365|00000000||Master of the Arena
    595891|fbee3e23||Peasant
    175253|ae1df2cc||Olivier
   1059720|00000000||Persecution and the smoke of a hundred pyres choked Novigrad's air in those days. This grim climate provided cover in which a great many bloody butchers built comfortable nests for themselves. Drummed-up conspiracies, mass arrests and show trials leading to group executions were the favorite building materials.<br><br>Caleb Menge, the fanatically ambitious head of the Eternal Fire's temple guard, was one such opportunist, his moment of triumph coming when he unmasked his superior officer, Chappelle, as a doppler in disguise.<br><br>Geralt first saw Menge lighting Chappelle's pyre on Novigrad's main square and had no doubt that, for this man, the appellation "fanatical whoreson" was too mild by far.<br><br>
   1059721|00000000||Which is why I was not pleased - to say the least - when an unfortunate turn of events led to my capture by the agents of this vile man.<br>
   1059722|00000000||The paranoid executioner never set a foot outside his fortified headquarters without the company of a crowd of armed guards. Knowing my life was on the line, my friends decided to put into action a risky plan to infiltrate Menge's offices - their only hope for a face-to-face meeting.<br>
   1059723|00000000||Menge only confirmed Geralt's initial impression of his bestiality upon closer acquaintance. Luckily the witcher's blade ended this madman's life and rid the world of one the more hideous monsters to ever walk its surface.<br>
   1059724|00000000||Menge only confirmed Geralt's initial impression of his bestiality upon closer acquaintance.  Luckily Triss' dagger ended this madman's life and rid the world of one the more hideous monsters to ever walk its surface.<br>
   1059696|00000000||Caleb Menge
    411515|d13ecc0f||Nightwraith
    458131|19a6fc60||Guard
   1076688|00000000||Created Item
   1076689|00000000||Here you can find a description of the item you created.
   1076515|00000000||Character
   1076516|00000000||Press <<GUI_Select2>> to begin meditation.
   1076544|00000000||Character - Abilities
   1076545|00000000||Decide what Ability you want to develop and <font color="#CD7D03">double-click</font> on it.
   1055103|56f03548||Vildkaarl
   1008553|00000000||Must like the rain, that one.
   1008551|00000000||At your service.
   1008549|00000000||Kind regards.
   1008547|00000000||Salutations, master.
   1008545|00000000||My wife won't believe me when I tell her.
   1008543|00000000||Lookin' for a thrashin'?
   1008541|00000000||Guards! Guards!
    527328|00000000||Griffin
    515807|a65b819c||Baron's Henchman
   1028021|c3523069||Juggler
   1000430|00000000||Retrieved the coin from the lake bottom.
   1005646|00000000||Got that coin you tossed in the lake.
   1005648|00000000||It reeks of sludge.
   1005649|00000000||Nothing I can do about that. So, gonna keep your word?
   1005650|00000000||I always do, my boy. Show the coin to the gatekeeper past the threshold - he'll know its meanin'.
   1005651|00000000||Marica will open the gate for ye. Now go.
   1078445|f51d9ca9||Hagumban
   1077791|00000000||[PL] Bies
    465459|c422f954||Grave Hag
   1061387|00000000||Thanks to Triss and Yennefer's hard work, Ciri's team of defenders now had two more outstanding sorceresses in its ranks and the prospect of gaining yet another. With this, our heroes were ready to face the Wild Hunt, but to bring Eredin to their world and cut off his escape route, they also needed an elven artifact known as the Sunstone. The team set off for the Skellige Isles to finish their final tasks before their final battle.<br>
   1061388|00000000||In short order Geralt had found the Sunstone, secured the sorceress Fringilla Vigo's assistance and prepared Ciri to face Eredin once more. The time had come to fight the Wild Hunt.
    582472|00000000||Meet Avallac'h on the ship.
   1051437|00000000||Find the Sunstone.
   1051438|00000000||Pick Fringilla up on the emperor's ship.
    549149|00000000||Help Ciri confront her past.
    549145|00000000||Find out if Avallac'h's hiding something.
    531239|00000000||Let Avallac'h know everything's ready.
   1051436|00000000||Battle Preparations
    172316|3a2616f8||Witch Hunter
   1077907|00000000||<i>Out at sea, if you hear a beautiful woman singing, turn the ship around at once. You understand? Even if it means sailing straight back into a storm.</i><br>– Arike of Hindarsfjall, advice given to his son before his first solo voyage <br><br>Like skilled hunters setting out wooden ducks to lure in drakes, sirens and lamias lure men near - using their own bodies as decoys. They can transform to resemble beautiful human maidens, though with tails covered in silver scales instead of legs. Once a naive sailor gets within arm's reach of these beautiful creatures, their fair faces suddenly turn to fang-filled, fish-like maws, and lovely tails promising unknown delights become sharp, death dealing talons.<br>
   1077908|00000000||One legend claims sirens and lamias were once friendly towards men – and supposedly were even known (albeit on rare occasions) to accept some sailors' clumsy attempts at courtship. In our day, however, they are decidedly aggressive, perhaps soured by the numerous kidnappings of carried out by frustrated sea salts. Whatever the truth, one thing is certain: these days the monsters display no signs of good will, and so when spotting them one should immediately reach for one's silver sword. <br><br>Sirens and lamias (the sirens' more dangerous cousins) usually hunt in flocks, making use of their numbers as well as their ability to move effortlessly through water and air.<br><br>On the ground, however, they are virtually defenseless, and so a wise tactic is to damage their fin-like wings to force them to land. The Igni Sign also proves effective when fighting against them. Threatened or injured sirens will let out a terrifying shriek, leaving their opponents stunned while they escape – and their sisters swoop down for an easy attack.
   1077508|00000000||Sirens
   1073409|00000000||Fast Attack
   1073410|00000000||Mount a fast attack against Vesemir by pressing <<AttackLight>>
   1049157|00000000||Having learned which room Ciri had stayed in during her time at Crow's Perch, Geralt, for whom any excuse to paw through others' possessions is a good one, decided to search it and see if she had left anything behind that might help him find her.<br>
   1049158|00000000||Though Geralt failed to find any breakthrough clues in Ciri's room, he was moved near to tears by the signs of her presence that he found there. They say witchers do not experience emotions as strongly as ordinary humans, but there was a powerful bond between Geralt and Ciri, and in that moment the witcher could not keep his heart from swelling.<br><br>As he searched, he realized Ciri must have left Crow's Perch in a great hurry. But where was she hurrying to? That our hero did not know.
   1049142|00000000||Examine the room where Ciri stayed using your Witcher Senses.
   1049143|00000000||Go to the kitchen and talk to Gretka.
   1077558|00000000||Read the book entitled "The Natural Obscurity of Curses" from Ciri's room.
   1049156|00000000||Ciri's Room
   1086148|00000000||Equipping Items
   1086149|00000000||Use <<GUI_SwitchPageLeft>> and  <<GUI_SwitchPageRight>> to select the Inventory panel.
    543696|c80df7f6||Townsman
    171290|a334a17f||Zoltan Chivay
   1037160|00000000||Ehm?
   1037162|00000000||You wouldn't hit a woman, would you?
   1009533|0e9edf3e||Hugo Meiersdorf
   1055571|d519a2f3||Merchant
    532415|a36dcc16||Rich Townsman
   1033610|00000000||Flee this place. The hunters'll stage a round-up! Nab you, too!
    579837|00000000||Why do you stare so?
    579839|00000000||Must I call the guard?
    579841|00000000||Stay out from underfoot.
    301032|5a979acb||Wild Hunt Warrior
    390402|0001a55a||Townsman
   1048608|00000000||One thing about Geralt - he loves to meander. Instead of sitting in an inn near a warm stove, he is always putzing around fields and woods looking for gods-know-what. During one such stroll through the charming environs of Velen, he happened across tracks left by some kind of monster. Though he had no contract to kill any such beast, his witcher heart started racing at once...<br>
   1048609|00000000||It turned out a cockatrice had left the tracks. As this beast's name implies, it looks something like a rooster crossed with a basilisk and, according to Geralt, tastes a bit like chicken.<br>
   1048610|00000000||The cockatrice slain, Geralt took a trophy from its corpse and went to collect his well-deserved reward.<br>
   1051910|00000000||Not only did the people of Crow's Perch live in constant fear of the baron's mad impulses and the greed of his band of toughs, but they also had to deal with a vicious monster. They had given this beast a lovely, full-of-wholesome-folk-character name: "shrieker." It had tormented them so terribly that they had decided to pay for a witcher to take eradicate it. Geralt, who was far from deaf to the concerns of simple folk (and also was forever in need of more coin), decided to take the contract on this mysterious beast.<br>
    410131|00000000||Talk to the contract issuer.
    410136|00000000||Take a trophy from the shrieker.
    410355|00000000||Collect your reward from the contract issuer.
    433860|00000000||Check the Crow's Perch notice board.
